Sample_ID,Valid_Length,RMSD_Angstroms,Full_dRMSD,Helix_dRMSD,Sheet_dRMSD,GDT_TS,TM_Score,Q3_Accuracy,Top-L/2_Prec
15836,200,29.4327,20.1682,0.3467,0.2403,0.0075,0.0687,0.6750,0.0400
15837,191,27.8981,9.1763,0.7017,0.2328,0.0092,0.1192,0.8482,0.0000
15838,196,23.0246,14.0609,0.2796,0.4357,0.0255,0.1112,0.6939,0.0612
15839,186,18.8578,8.5293,0.2125,0.1346,0.0282,0.1205,0.1989,0.1720
15840,170,17.9047,10.0099,1.4007,0.2508,0.0397,0.1381,0.3176,0.1059
15841,187,20.1968,13.4735,0.7051,0.4417,0.0241,0.1356,0.3743,0.1075
15842,164,51.6149,43.5081,2.1378,1.7683,0.0000,0.0184,0.2927,0.0000
15843,181,18.1680,8.3701,1.1728,0.4029,0.0276,0.1317,0.4586,0.0333
15844,200,23.8910,17.4033,0.3013,0.2391,0.0037,0.0860,0.7050,0.0500
15845,200,24.2903,14.4780,0.2882,0.2856,0.0250,0.1227,0.6800,0.1200
15846,196,48.6575,39.6529,0.3866,0.7487,0.0013,0.0271,0.6429,0.0510
15847,192,26.6516,19.4412,0.5391,0.5053,0.0195,0.0878,0.3698,0.1458
15848,192,14.1852,6.5212,0.4145,0.4467,0.0534,0.1934,0.4844,0.0312
15849,200,22.8002,17.2450,0.4955,0.2717,0.0275,0.1295,0.6650,0.1000
15850,183,17.2921,8.8736,0.8841,0.3925,0.0383,0.1528,0.3880,0.0440
15851,200,20.8387,9.5668,0.2796,0.2791,0.0138,0.1232,0.6950,0.0600
15852,188,22.3502,12.5472,0.4640,0.5888,0.0186,0.1013,0.3989,0.0319
15853,175,21.4649,11.8833,0.8938,0.5669,0.0157,0.0991,0.2686,0.0000
15854,196,21.9794,12.8824,0.4779,0.3144,0.0230,0.1151,0.6684,0.0510
15855,200,20.7991,11.2847,0.4551,nan,0.0262,0.1417,0.7650,0.0200
15856,153,41.6353,35.7158,0.9883,0.4424,0.0000,0.0266,0.4444,0.0000
15857,189,23.2900,18.2966,0.4244,0.5605,0.0146,0.0920,0.5661,0.1702
15858,192,18.1262,9.1910,0.6819,0.4287,0.0417,0.1574,0.5208,0.0104
15859,179,31.1335,22.4361,0.2889,0.8486,0.0028,0.0458,0.4749,0.1124
15860,139,21.5650,10.3644,0.9713,0.9993,0.0378,0.1207,0.1583,0.0725
15861,169,19.0132,12.3086,1.4503,0.4564,0.0163,0.1050,0.2959,0.3095
15862,200,24.3966,14.1941,0.3030,0.3902,0.0050,0.1031,0.6750,0.0200
15863,177,28.1072,19.4620,2.1472,0.8963,0.0071,0.0612,0.4011,0.0000
15864,196,21.8639,11.0489,0.2642,0.3924,0.0064,0.0872,0.7041,0.0000
15865,154,20.4133,11.7399,0.8160,0.2729,0.0292,0.1206,0.2597,0.0130
15866,138,55.0162,49.3467,0.9482,0.9798,0.0000,0.0152,0.3116,0.0000
15867,189,16.7156,7.9541,0.6318,0.3828,0.0675,0.2040,0.5714,0.1064
15868,200,18.3164,8.5890,0.3062,0.4083,0.0075,0.1141,0.6750,0.0100
15869,186,16.6657,6.8796,0.6156,1.1387,0.0188,0.1308,0.2742,0.0860
15870,185,25.1837,13.5742,1.6580,nan,0.0135,0.0849,0.7459,0.1304
15871,200,19.0147,9.0568,0.3245,0.2476,0.0100,0.1160,0.5850,0.0000
15872,200,26.8526,14.8876,0.4256,0.4822,0.0025,0.0647,0.6100,0.0000
15873,200,23.4041,11.8316,0.3850,0.3369,0.0212,0.1083,0.6100,0.1700
15874,137,19.4099,9.7536,1.2182,0.7875,0.1022,0.1975,0.1971,0.0441
15875,177,17.2807,9.2175,0.8645,0.5958,0.0395,0.1524,0.3051,0.1136
15876,190,22.9567,11.5062,0.1747,0.5260,0.0368,0.1105,0.5368,0.0000
15877,178,23.1112,15.4116,0.5714,nan,0.0042,0.0824,0.5899,0.0674
15878,200,28.0588,22.8582,nan,0.4775,0.0063,0.0638,0.6550,0.1100
15879,152,31.6527,21.2236,1.0689,1.1533,0.0066,0.0522,0.3750,0.1974
15880,200,11.2906,6.0957,0.2815,0.2835,0.1387,0.3099,0.7050,0.0500
15881,200,16.4074,7.8550,0.2962,0.2845,0.0625,0.1861,0.7500,0.0200
15882,172,18.1626,11.3254,0.6162,0.2097,0.0233,0.1214,0.4709,0.0698
15883,196,25.0614,13.8526,0.3651,0.2086,0.0293,0.1150,0.6633,0.0204
15884,158,22.1381,17.5547,0.5290,0.5146,0.0032,0.0688,0.4304,0.0380
15885,183,35.4301,27.7818,0.6173,0.6207,0.0055,0.0475,0.3661,0.0000
15886,200,28.3862,16.0251,0.3702,0.2631,0.0100,0.0689,0.5250,0.0200
15887,196,23.5132,18.2513,0.4754,0.3840,0.0204,0.1153,0.7041,0.0816
15888,176,14.4203,7.5145,0.7095,0.3486,0.0724,0.2050,0.3295,0.0568
15889,200,26.9382,19.7509,0.6382,0.4254,0.0125,0.0831,0.5750,0.0300
15890,191,15.3995,8.3900,0.4373,0.3914,0.0576,0.1939,0.3194,0.1158
15891,187,21.5816,11.5051,1.4986,nan,0.0160,0.0919,0.6096,0.0000
15892,200,23.5085,15.8891,0.4750,0.4680,0.0413,0.1349,0.6600,0.0800
15893,170,18.6819,13.2399,2.0872,0.4932,0.0456,0.1413,0.2647,0.0118
15894,195,17.8810,9.6270,0.2796,0.2954,0.0436,0.1504,0.6256,0.0309
15895,182,29.6970,19.0015,0.4234,0.5400,0.0027,0.0485,0.3187,0.0000
15896,195,23.5033,17.1250,0.6215,0.2890,0.0179,0.1156,0.5744,0.0619
15897,200,33.8750,24.7060,0.4258,0.4649,0.0000,0.0459,0.6000,0.1900
15898,200,24.8174,14.0043,0.2669,0.1615,0.0300,0.1258,0.5500,0.0700
15899,169,40.5386,24.5737,1.2958,nan,0.0000,0.0263,0.5799,0.0357
15900,165,28.0506,20.5658,3.3377,2.5243,0.0015,0.0408,0.2061,0.0488
15901,200,18.2542,11.1803,0.1722,0.5175,0.0288,0.1373,0.7000,0.0200
15902,192,10.6261,6.1003,0.6009,nan,0.1497,0.3329,0.7552,0.1042
15903,196,24.4509,16.2879,3.8465,0.6330,0.0089,0.0711,0.5000,0.0408
15904,196,12.9311,5.1972,0.3435,0.2331,0.1339,0.2951,0.7245,0.1633
15905,200,18.5633,8.5613,0.2922,0.3143,0.0312,0.1551,0.6150,0.0500
15906,152,16.7324,8.2715,0.6585,nan,0.0378,0.1356,0.6053,0.0000
15907,200,16.0229,7.8161,0.3055,0.3458,0.1263,0.2924,0.6900,0.0300
15908,170,33.3590,26.8154,nan,1.1330,0.0015,0.0424,0.3176,0.0000
15909,122,16.0967,9.3939,0.9834,0.6761,0.0533,0.1410,0.0902,0.1311
15910,179,15.9883,8.4421,0.5227,0.4182,0.0391,0.1571,0.2235,0.1011
15911,187,26.6084,13.6550,0.5232,1.5496,0.0040,0.0638,0.4278,0.0323
15912,200,24.9865,15.7035,0.3491,0.4129,0.0312,0.1079,0.6150,0.1900
15913,200,27.1107,18.8153,0.2398,0.5188,0.0163,0.0873,0.7200,0.0500
15914,195,25.9456,21.9889,1.2954,0.4782,0.0372,0.1235,0.6974,0.0825
15915,178,24.7330,15.5301,0.3672,0.2575,0.0309,0.1215,0.3483,0.0112
15916,200,17.6791,11.5012,0.2964,0.3329,0.0338,0.1604,0.6400,0.1200
15917,200,30.6738,26.0169,0.4744,0.3750,0.0000,0.0477,0.5650,0.0000
15918,200,31.7698,21.9342,nan,nan,0.0262,0.0949,0.1200,0.0400
15919,194,18.2611,9.8145,nan,nan,0.0129,0.1175,0.0876,0.0412
15920,166,15.0247,6.9987,0.4446,0.4947,0.0316,0.1551,0.1747,0.0361
15921,174,16.7311,8.7510,0.6341,nan,0.0489,0.1620,0.6494,0.1839
15922,162,21.5335,14.2820,0.7365,0.2378,0.0247,0.1055,0.1975,0.0247
15923,200,16.9835,7.5616,0.2777,0.2431,0.0300,0.1608,0.7050,0.0900
15924,200,23.0280,14.8558,0.4098,0.2933,0.0000,0.0946,0.6900,0.0800
15925,125,30.2524,19.1087,0.2256,0.9391,0.0060,0.0541,0.2000,0.0000
15926,177,35.6363,22.5768,0.6587,nan,0.0000,0.0317,0.7062,0.0341
15927,196,28.4424,17.4402,0.5096,0.3790,0.0089,0.0858,0.5714,0.0000
15928,95,29.8491,17.8770,0.6952,nan,0.0000,0.0243,0.2526,0.0000
15929,191,14.0928,8.8665,0.5173,0.4646,0.0327,0.1806,0.4869,0.2000
15930,172,23.4277,17.2024,0.6086,0.4596,0.0073,0.0758,0.5233,0.0349
15931,196,25.9775,16.6190,0.5594,0.3843,0.0344,0.1196,0.7143,0.1224
15932,194,18.7925,8.0421,0.3963,0.4736,0.0335,0.1406,0.6649,0.0619
15933,179,32.6910,26.7842,1.5565,0.2665,0.0112,0.0592,0.2123,0.0112
15934,142,23.8529,15.6226,0.6475,0.8762,0.0053,0.0564,0.1831,0.0000
15935,196,19.2126,10.6200,0.2798,0.2588,0.0434,0.1547,0.6837,0.0000
15936,191,21.2597,12.4297,0.6366,0.5547,0.0170,0.1126,0.4555,0.0000
15937,163,14.8844,9.2449,0.9902,0.7440,0.0337,0.1502,0.3190,0.1358
15938,137,46.3151,43.7641,0.6983,1.0131,0.0000,0.0137,0.2117,0.0000
15939,188,16.4384,11.0309,0.7837,0.4349,0.0519,0.1822,0.2872,0.1489
15940,196,23.5715,14.7529,0.4056,nan,0.0293,0.1237,0.7296,0.0000
15941,144,25.3462,14.6835,nan,nan,0.0122,0.0638,0.2361,0.0139
15942,200,23.5595,13.7943,nan,0.3284,0.0150,0.0945,0.6600,0.0100
15943,170,21.6712,16.0770,1.6654,0.3745,0.0294,0.1097,0.1882,0.0118
15944,192,26.9757,18.4520,0.3778,0.5787,0.0117,0.0708,0.7188,0.0208
15945,169,36.5538,31.7263,3.0747,0.9840,0.0030,0.0350,0.1834,0.0000
15946,171,19.4911,11.9231,1.7165,0.4952,0.0409,0.1430,0.1988,0.0000
15947,191,13.4887,5.9596,0.4621,0.4864,0.0615,0.2119,0.3560,0.1368
15948,159,16.3664,7.9598,1.2580,0.2956,0.0330,0.1380,0.2075,0.0000
15949,171,44.0158,30.8196,0.2925,1.0253,0.0000,0.0335,0.3392,0.0588
15950,200,15.1876,6.2140,1.0277,nan,0.0563,0.2159,0.7600,0.0700
15951,193,16.7492,11.5109,0.5696,0.3196,0.0337,0.1575,0.6010,0.0208
15952,186,15.2965,7.4996,0.5346,0.2665,0.0430,0.1709,0.4785,0.0323
15953,160,17.7071,8.4067,0.9971,0.3379,0.0609,0.1582,0.2875,0.0000
15954,185,29.2536,21.7139,nan,0.7737,0.0068,0.0567,0.4973,0.0109
15955,200,23.5619,13.9390,0.3798,0.5345,0.0287,0.1400,0.5650,0.0200
15956,200,26.3904,20.7464,0.4346,0.3038,0.0037,0.0701,0.6350,0.1400
15957,196,18.8050,7.5570,0.2375,0.2527,0.0319,0.1468,0.6582,0.0306
15958,180,21.1228,11.7782,0.7199,0.3761,0.0111,0.0886,0.2444,0.0444
15959,200,23.1175,10.4187,0.2416,0.3481,0.0150,0.0930,0.5300,0.0000
15960,184,31.4875,19.7988,3.2618,0.6908,0.0000,0.0440,0.4076,0.0000
15961,195,29.2944,21.3623,0.6441,0.4260,0.0141,0.0777,0.5282,0.1340
15962,200,30.9634,22.0853,nan,0.4234,0.0088,0.0735,0.7550,0.0800
15963,200,17.5445,9.9856,0.2940,0.3290,0.0587,0.1866,0.5800,0.0000
15964,200,15.2746,8.3765,0.4255,0.2848,0.0825,0.2235,0.6000,0.0500
15965,195,24.1949,17.9884,0.5652,0.4832,0.0115,0.1063,0.5949,0.1237
15966,200,23.8009,14.2900,0.2505,0.1549,0.0500,0.1512,0.6800,0.2300
15967,129,17.8113,9.6321,nan,0.8912,0.0252,0.1042,0.2171,0.0625
15968,200,50.3708,38.2744,0.9275,nan,0.0000,0.0149,0.7550,0.0000
15969,162,23.6063,16.9648,0.7844,nan,0.0108,0.0702,0.5802,0.0000
15970,190,21.9469,10.6497,0.8377,0.7024,0.0605,0.1702,0.4684,0.2105
15971,161,28.8901,17.8467,0.3180,0.3913,0.0047,0.0485,0.4596,0.0250
15972,200,26.6579,18.9901,1.4101,0.3664,0.0125,0.0851,0.4150,0.0200
15973,200,15.3371,7.8679,0.3649,0.3732,0.0263,0.1701,0.7700,0.0000
15974,194,25.5584,14.5594,0.5580,0.8330,0.0284,0.1051,0.6392,0.0206
15975,173,16.8148,9.9714,1.3058,0.2452,0.0607,0.1750,0.4798,0.1163
15976,184,24.7979,17.5888,1.8946,1.9691,0.0231,0.1096,0.4130,0.0000
15977,200,47.4300,41.0769,0.5975,0.3340,0.0000,0.0192,0.5400,0.0000
15978,179,30.8628,23.8515,1.1879,0.5239,0.0000,0.0346,0.3017,0.0000
15979,192,20.5618,10.0388,0.3552,0.4681,0.0365,0.1364,0.5312,0.2500
15980,160,32.0900,20.3411,0.6810,0.4296,0.0078,0.0579,0.7750,0.0000
15981,180,24.2402,13.2446,1.3909,0.6247,0.0194,0.1069,0.4278,0.0556
15982,192,20.6586,15.2590,0.6066,0.5386,0.0052,0.1129,0.7292,0.0625
15983,164,10.3320,5.5343,1.5346,nan,0.1311,0.2885,0.4085,0.0366
15984,200,18.3601,8.4905,0.3730,0.3665,0.0288,0.1351,0.6850,0.1600
15985,156,5.4477,2.8826,0.5056,nan,0.3446,0.5365,0.5385,0.2179
15986,200,18.1575,9.6698,0.4008,0.2476,0.0138,0.1325,0.7050,0.2100
15987,169,16.0147,8.3958,0.3634,0.6991,0.0399,0.1549,0.4260,0.0119
15988,200,22.9291,15.5016,0.2998,0.2715,0.0075,0.0922,0.6200,0.0300
15989,173,18.6991,9.5099,0.7725,0.5100,0.0246,0.1168,0.3642,0.0930
15990,143,17.2617,11.5833,1.3171,0.6112,0.0647,0.1583,0.2028,0.1408
15991,160,15.4449,9.0682,2.2151,0.4008,0.0797,0.2011,0.4000,0.1375
15992,184,25.5319,15.9332,0.6436,0.4748,0.0149,0.0841,0.4348,0.2065
15993,200,28.0837,15.7148,0.2485,0.2086,0.0037,0.0660,0.7000,0.1100
15994,54,2.9499,0.9971,nan,nan,0.6759,0.6473,0.0000,0.5926
15995,184,19.4484,8.8166,0.3568,0.4058,0.0245,0.1232,0.6304,0.0217
15996,195,17.7494,9.3053,0.3790,0.2435,0.0231,0.1329,0.6205,0.0619
15997,195,13.1574,6.9751,nan,0.2742,0.0910,0.2511,0.5897,0.0206
15998,151,42.5972,31.7084,2.6022,2.1300,0.0099,0.0390,0.3311,0.0000
15999,196,22.9957,15.9296,0.8321,0.3994,0.0038,0.0753,0.6429,0.0816
16000,175,14.4527,5.7583,0.4859,0.3540,0.0657,0.2002,0.4457,0.0805
16001,200,14.8439,7.0905,0.2408,0.2444,0.0512,0.1938,0.7400,0.0600
16002,185,25.2788,15.6358,1.9070,0.8364,0.0189,0.0884,0.3459,0.2174
16003,175,28.7998,23.6483,1.4087,1.6454,0.0114,0.0575,0.5543,0.0460
16004,194,25.6915,16.9022,0.4441,0.1078,0.0180,0.1029,0.7320,0.1649
16005,187,26.3192,17.2300,1.0576,0.6007,0.0107,0.0758,0.4278,0.0323
16006,159,18.2602,13.9597,1.9920,0.9369,0.0220,0.0990,0.2327,0.0253
16007,177,22.0711,10.2994,0.4088,nan,0.0113,0.0965,0.6949,0.0000
16008,173,19.3871,10.8307,1.0898,nan,0.0188,0.1147,0.6821,0.0116
16009,196,22.3900,11.4525,0.2520,0.3817,0.0140,0.0992,0.6531,0.0102
16010,194,22.8093,13.8245,0.5132,0.3641,0.0129,0.0873,0.6546,0.0000
16011,196,20.8912,11.9122,0.6018,nan,0.0077,0.0970,0.7398,0.0306
16012,156,21.0319,11.9650,2.0550,0.7877,0.0112,0.0847,0.4808,0.0000
16013,181,30.0447,24.8028,0.8181,0.5701,0.0414,0.1168,0.3094,0.1111
16014,192,20.9179,8.9301,0.2111,0.4264,0.0234,0.1206,0.6354,0.0625
16015,200,18.4511,11.4763,0.2846,0.3620,0.0175,0.1245,0.6750,0.0800
16016,186,30.2965,22.5762,1.2539,0.5786,0.0013,0.0514,0.3387,0.0000
16017,178,21.6109,11.9808,0.7208,0.2730,0.0056,0.0835,0.3146,0.0787
16018,194,31.3730,20.0776,0.7608,0.6943,0.0103,0.0652,0.3402,0.0000
16019,171,15.1548,7.7132,1.1493,0.2242,0.0336,0.1465,0.3333,0.1294
16020,192,24.0879,12.1781,0.4224,0.5996,0.0117,0.0962,0.3177,0.0000
16021,192,21.6974,11.1373,0.8163,0.2486,0.0208,0.1153,0.6615,0.0729
16022,165,26.9428,19.8750,1.6034,0.6321,0.0030,0.0571,0.0667,0.0000
16023,171,27.4008,17.2234,1.5944,0.4093,0.0000,0.0474,0.4094,0.0000
16024,161,26.7886,22.3014,1.3176,0.3899,0.0062,0.0680,0.1553,0.1250
16025,200,20.0206,12.8163,0.2465,0.2016,0.0212,0.1141,0.6700,0.0800
16026,200,27.5415,19.1853,0.3670,0.5918,0.0000,0.0543,0.5600,0.0100
16027,188,24.1157,10.0580,0.3687,1.2523,0.0040,0.0717,0.3670,0.0000
16028,172,17.7539,9.9576,0.5890,nan,0.0320,0.1386,0.5814,0.2442
16029,196,19.7980,7.6408,0.2350,0.9116,0.0319,0.1401,0.6633,0.1735
16030,196,21.2881,9.2621,0.9685,1.0814,0.0128,0.1072,0.6224,0.0510
16031,192,18.1845,8.6084,0.4712,0.3108,0.0547,0.1737,0.6562,0.0312
16032,164,30.7396,24.3207,0.9045,nan,0.0061,0.0481,0.5671,0.0488
16033,189,18.4760,9.3852,0.4034,nan,0.0741,0.1921,0.5026,0.1383
16034,200,34.6050,23.6405,0.4408,0.5240,0.0025,0.0363,0.6050,0.0300
16035,190,24.2896,10.5405,0.4404,nan,0.0276,0.1080,0.7316,0.0000
16036,188,23.4601,18.8632,0.6473,0.6182,0.0173,0.1059,0.2500,0.2234
16037,200,62.8985,59.7188,1.0729,1.6129,0.0000,0.0153,0.5200,0.1200
16038,195,16.2491,8.8809,0.4639,0.4271,0.0449,0.1742,0.6872,0.0206
16039,188,27.5085,20.3414,1.3063,0.8232,0.0013,0.0606,0.5426,0.1489
16040,194,22.1588,14.2321,0.2903,0.6598,0.0168,0.1093,0.5464,0.0825
16041,200,34.8162,22.2694,0.2989,0.6686,0.0050,0.0717,0.7250,0.3100
16042,186,23.1084,13.2441,1.1280,1.5510,0.0040,0.0689,0.4785,0.0000
16043,200,19.1840,10.2109,0.5390,0.3971,0.0212,0.1303,0.6500,0.1400
16044,170,32.5332,23.4287,0.8761,0.7424,0.0103,0.0555,0.1647,0.0000
16045,137,19.7595,10.1962,0.4154,nan,0.0547,0.1219,0.1971,0.0294
16046,196,27.0442,19.3479,0.5261,nan,0.0038,0.0638,0.7857,0.0612
16047,150,15.5482,7.8931,1.0381,nan,0.0633,0.1675,0.5733,0.0800
16048,190,12.5548,7.1349,0.5984,0.4764,0.1276,0.2888,0.4421,0.2947
16049,196,16.3293,7.2528,0.3752,0.2860,0.0395,0.1687,0.7143,0.1327
16050,200,16.6896,9.9496,nan,0.1312,0.0213,0.1394,0.4250,0.0000
16051,180,20.4804,10.2304,0.3125,0.2891,0.0347,0.1491,0.2667,0.1000
16052,159,14.3398,10.1308,1.6195,nan,0.0676,0.1879,0.4843,0.1139
16053,194,21.6784,11.7603,0.5174,0.3842,0.0206,0.1308,0.5103,0.0515
16054,195,14.3112,6.8768,0.3046,0.3256,0.0872,0.2511,0.6821,0.1546
16055,200,24.2157,13.6730,1.3923,0.3185,0.0250,0.1142,0.6100,0.0500
16056,200,21.7658,14.4490,0.5551,nan,0.0225,0.1226,0.8100,0.1800
16057,190,31.6977,24.1279,1.5085,0.6970,0.0395,0.1166,0.4158,0.0211
16058,175,20.4845,10.8245,0.7606,0.4697,0.0386,0.1388,0.2229,0.0345
16059,200,39.2939,33.4905,1.6964,1.0577,0.0063,0.0411,0.5550,0.0000
16060,194,19.8134,11.7082,0.3991,0.4382,0.0425,0.1607,0.6186,0.3402
16061,200,26.8822,19.5882,0.6615,0.4751,0.0288,0.0946,0.6350,0.0400
16062,171,29.3584,22.4952,0.4174,0.6650,0.0278,0.0859,0.3333,0.0588
16063,196,33.1728,23.6206,1.8736,0.9336,0.0102,0.0716,0.4031,0.0510
16064,189,22.8904,15.2521,0.6062,0.5287,0.0159,0.0943,0.3545,0.0000
16065,177,19.1754,11.2969,0.3638,nan,0.0056,0.1004,0.7458,0.0909
16066,200,20.1546,9.6111,0.2717,0.3275,0.0488,0.1771,0.7000,0.1400
16067,155,18.2350,8.6554,0.4984,0.6139,0.0484,0.1489,0.2903,0.0779
16068,193,27.6527,21.0858,0.6903,0.8238,0.0117,0.0719,0.4093,0.0000
16069,153,18.4217,10.7574,0.4273,0.6543,0.0180,0.0969,0.4248,0.0000
16070,175,30.6835,24.4556,1.0541,0.9105,0.0029,0.0582,0.3086,0.0115
16071,186,23.1701,18.9687,1.0074,0.4678,0.0094,0.0754,0.2527,0.0860
16072,200,31.5367,26.9205,0.1285,0.5971,0.0000,0.0382,0.6400,0.0500
16073,190,17.9235,8.1580,0.3508,0.3135,0.1158,0.2523,0.6947,0.0316
16074,200,20.6061,11.2673,1.3315,nan,0.0037,0.0999,0.7550,0.0200
16075,200,18.2843,10.5702,0.4286,0.3437,0.0350,0.1545,0.7050,0.0900
16076,200,20.5961,8.7901,0.2985,0.2869,0.0200,0.1117,0.6450,0.0200
16077,170,40.0502,31.1689,1.2414,0.5748,0.0000,0.0316,0.3235,0.0588
16078,200,22.7651,18.1043,0.2757,0.3423,0.0025,0.0804,0.6850,0.0000
16079,195,13.3475,5.4916,0.5753,0.2972,0.1487,0.3119,0.6256,0.1649
16080,196,16.1430,7.1223,0.2850,0.2106,0.0714,0.2104,0.7602,0.0918
16081,183,20.6273,12.1420,0.3628,0.4936,0.0164,0.1086,0.5902,0.0440
16082,200,17.2109,9.6940,0.3461,nan,0.0275,0.1509,0.6750,0.0700
16083,200,15.4780,7.9283,0.2246,0.2446,0.0475,0.1968,0.6400,0.0600
16084,200,20.2384,10.3888,0.3434,0.3003,0.0362,0.1412,0.6750,0.0900
16085,200,24.0730,15.8424,0.2445,0.5900,0.0225,0.1031,0.7150,0.0600
16086,172,39.1949,31.3051,0.6686,1.0655,0.0029,0.0464,0.5407,0.1163
16087,200,21.8260,14.0228,0.2785,0.3436,0.0050,0.0835,0.6250,0.1700
16088,192,13.9328,6.3486,0.5189,0.5750,0.0469,0.1908,0.6719,0.0625
16089,169,19.0047,11.9265,0.7773,0.2373,0.0222,0.1064,0.2959,0.0357
16090,200,15.2563,7.0641,0.3696,0.3386,0.0825,0.2398,0.7200,0.0600
16091,158,10.7584,4.9303,0.9114,nan,0.0902,0.2362,0.6076,0.0380
16092,184,19.5657,10.1787,0.9801,0.4444,0.0190,0.1237,0.3641,0.1522
16093,147,19.4157,8.7876,0.3182,0.3333,0.0476,0.1318,0.3265,0.1781
16094,200,33.9625,15.2239,1.1571,0.4510,0.0213,0.0913,0.6300,0.1600
16095,200,19.4392,8.1623,0.2732,0.1488,0.0112,0.1418,0.6900,0.3400
16096,200,32.9522,25.1352,0.5299,0.9215,0.0025,0.0394,0.4950,0.0000
16097,167,21.9687,16.7388,1.0858,0.3683,0.0479,0.1370,0.2036,0.2651
16098,186,22.0649,15.8083,0.5777,0.6167,0.0323,0.1285,0.4140,0.0323
16099,39,3.3034,1.8712,nan,nan,0.4615,0.2801,0.0000,0.0000
16100,183,24.2622,16.1903,0.6601,0.8634,0.0164,0.0985,0.3989,0.0659
16101,167,24.0579,16.3793,0.9311,0.4965,0.0404,0.1116,0.3593,0.0000
16102,179,21.7762,13.3587,2.4679,1.0769,0.0391,0.1319,0.3799,0.0000
16103,200,23.2551,14.4578,0.2667,0.2197,0.0000,0.0791,0.6550,0.1600
16104,200,16.9069,8.2595,0.2875,0.4449,0.0387,0.1705,0.6600,0.0400
16105,152,17.6997,10.1921,4.2123,0.2696,0.0099,0.0976,0.6974,0.0000
16106,166,42.6099,37.9252,nan,0.7268,0.0000,0.0228,0.4217,0.0000
16107,200,22.0053,13.6124,0.4343,nan,0.0175,0.1043,0.6950,0.0000
16108,165,23.2477,16.6595,0.8113,0.5710,0.0152,0.0728,0.3697,0.0000
16109,174,29.6926,19.7659,0.3840,nan,0.0057,0.0568,0.6092,0.0345
16110,173,16.8015,8.1290,0.5089,0.4055,0.0217,0.1229,0.2197,0.0116
16111,173,32.0287,27.0318,0.6576,0.2823,0.0116,0.0505,0.5780,0.0233
16112,191,14.5159,7.4788,0.6780,0.4398,0.0589,0.1954,0.4031,0.0842
16113,200,26.3524,12.7012,0.2324,0.6080,0.0000,0.0590,0.4550,0.0800
16114,87,13.2580,6.3666,0.7111,2.2805,0.0948,0.1411,0.1034,0.1163
16115,48,6.7307,4.1016,nan,nan,0.3542,0.3084,0.0000,0.0000
16116,191,35.8801,27.2904,0.6342,0.5262,0.0000,0.0464,0.4293,0.1789
16117,200,31.1306,24.9147,0.5651,0.2224,0.0037,0.0580,0.5650,0.0000
16118,196,19.5733,11.2502,0.6592,0.5301,0.0370,0.1342,0.4796,0.0510
16119,184,18.2268,9.6822,0.3433,0.2719,0.0231,0.1220,0.6359,0.0109
16120,195,15.2939,7.4009,0.2445,0.8321,0.0333,0.1699,0.6974,0.0000
16121,190,30.0362,23.6897,1.2349,0.9873,0.0039,0.0539,0.6211,0.1053
16122,136,26.4265,18.9576,2.2852,0.9523,0.0129,0.0687,0.2426,0.0882
16123,200,20.8073,10.3997,0.2453,0.2873,0.0238,0.1245,0.6900,0.0800
16124,200,16.1433,8.6674,0.3470,0.3467,0.0650,0.2023,0.6750,0.1000
16125,200,28.1577,18.1428,0.4453,1.1697,0.0212,0.0948,0.6450,0.0200
16126,200,35.1270,26.7515,0.6660,0.4389,0.0025,0.0595,0.5400,0.0000
16127,200,23.7947,14.6476,0.2989,0.4900,0.0063,0.0799,0.6100,0.0400
16128,171,34.4028,27.1823,0.9522,nan,0.0000,0.0315,0.6725,0.1294
16129,176,25.0700,13.9796,0.4513,0.4198,0.0156,0.0800,0.3409,0.0000
16130,156,23.2724,16.3223,1.4472,nan,0.0032,0.0724,0.3397,0.0385
16131,200,20.0059,12.3128,0.3079,0.3441,0.0238,0.1435,0.6500,0.1500
16132,194,18.6290,12.2014,0.4552,0.1995,0.0129,0.1331,0.6907,0.1340
16133,174,15.7437,7.2193,0.2739,0.3571,0.0431,0.1665,0.6552,0.0460
16134,185,34.9901,24.7838,1.4635,1.1517,0.0000,0.0477,0.3730,0.0000
16135,186,20.5789,11.3080,0.4859,0.4221,0.0175,0.1024,0.3871,0.0000
16136,191,15.4531,7.1155,0.3723,0.5859,0.0524,0.1768,0.5236,0.0105
16137,160,17.9425,9.1582,0.1106,0.9884,0.0172,0.1073,0.2750,0.0250
16138,200,34.6053,19.4792,0.3344,0.4426,0.0050,0.0525,0.5300,0.0000
16139,183,40.6463,35.3366,1.9023,1.0342,0.0055,0.0521,0.2568,0.0110
16140,141,16.3115,7.6914,0.2795,0.3613,0.0160,0.1043,0.4681,0.0143
16141,191,36.4774,29.2073,1.0352,0.6399,0.0039,0.0481,0.5340,0.2211
16142,200,22.4204,11.6820,nan,0.6545,0.0275,0.1197,0.5750,0.2100
16143,200,27.9642,17.3745,0.2264,0.5018,0.0112,0.0827,0.5600,0.0000
16144,167,23.3491,12.6351,0.5864,0.5837,0.0030,0.0722,0.1737,0.0120
16145,200,19.2788,8.7342,0.3876,0.2311,0.0713,0.2057,0.7050,0.1300
16146,166,17.5536,9.2319,1.0294,1.0927,0.0467,0.1616,0.3373,0.1084
